ocid,source_month,n_releases_in_record,buyer_id,buyer_name,buyer_department_raw,tender_title,tender_description,procurement_method,procurement_method_details,main_category,tender_value_amount,tender_currency,tender_date_published,num_tenderers,is_single_bidder_award,num_awards,award_value_amount,award_currency,winning_suppliers,encoding_fixed,buyer_department,department_is_valid
ocds-dgv273-seacev3-1234937,2026-07,22,PE-CONSUCODE-1995,SERVICIO NACIONAL DE SANIDAD AGRARIA,LIMA,CP-ABR-7-2026-SENASA-1,SERVICIO DE TRANSPORTE DE ANAMED WB SP0.1 (SPINOSAD) PARA LAS DIRECCIONES EJECUTIVAS DE SENASA A NIVEL NACIONAL,,Concurso Público Abreviado,services,203896.0,PEN,2026-07-17T14:43:00-05:00,8,False,1,184999.0,PEN,TRANSPORTES PTJ SERVICE CARGO EIRL,False,LIMA,True
ocds-dgv273-seacev3-1234938,2026-07,5,PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,LIMA,RES-PROC-540-2026-OEFA-CTER-1,TERCERO FISCALIZADOR - NIVEL III - TITULADO,open,Regímen Especial,services,16000.0,PEN,2026-07-20T11:05:00-05:00,1,True,1,16000.0,PEN,RIVAS MEZA ERICK GIANCARLO,False,LIMA,True
ocds-dgv273-seacev3-1234939,2026-07,27,PE-CONSUCODE-10247,EJERCITO PERUANO,LIMA,CP-ABR-3-2026-EP/UO 0812-1,"SERVICIO DE IMPLEMENTACIÓN DE SISTEMA COBERTOR DE TECHO PARA IMPERMEABILIZACIÓN Y MANTENIMIENTO DE SERVICIOS HIGIENICOS EN EL CUARTEL, TTE CRL RAMÓN ZAVALA, DE LA 32A BRIGADA DE INFANTERÍA, PARA OPTIMIZAR EL AMBIENTE DE COMEDOR, COCINA Y EL BAÑO QUE UTILIZA EL PERSONAL MILITAR DEL CUPAZ-PATAZ",,Concurso Público Abreviado,services,196598.0,PEN,2026-07-17T19:55:00-05:00,32,False,1,195978.0,PEN,EPIC TRADING S.A.C.,False,LIMA,True
ocds-dgv273-seacev3-1234940,2026-07,8,PE-CONSUCODE-1391,MUNICIPALIDAD PROVINCIAL DE HUARAL,LIMA,CP-ABR-9-2026-MPH/C-1,CONTRATACIÓN DEL SERVICIO DE EXAMENES MEDICOS OCUPACIONALES PARA TODO EL PERSONAL CON VINCULO LABORAL DE LA MUNICIPALIDAD PROVINCIAL DE HUARAL - 2026,,Concurso Público Abreviado,services,85998.58,PEN,2026-07-17T14:47:00-05:00,1,,0,,,,False,LIMA,True
ocds-dgv273-seacev3-1234941,2026-07,14,PE-CONSUCODE-132,MUNICIPALIDAD DISTRITAL DE HUAMBO - RODRIGUEZ DE MENDOZA,AMAZONAS,CP-ABR-1-2026-MDH-1,"Supervisión de la ejecución de la obra: CREACION DE PISTAS, VEREDAS Y CUNETAS EN LA LOCALIDAD DE HUAMBO, DISTRITO DE HUAMBO - RODRIGUEZ DE MENDOZA ¿ AMAZONAS¿ ETAPA II, CUI N ° 2167603",,Concurso Público Abreviado,services,80349.5,PEN,2026-07-17T22:07:00-05:00,7,False,1,68092.74,PEN,CONSORCIO SUPERVISOR HUAMANPATA,False,AMAZONAS,True
ocds-dgv273-seacev3-1234942,2026-07,23,PE-CONSUCODE-1784,MUNICIPALIDAD PROVINCIAL DE RIOJA,SAN MARTIN,LP-ABR-16-2026-MPR/C-1,"contratación de la Ejecución de la obra correspondiente a: IOARR: ""RENOVACION DE PUENTE; EN EL(LA) CAMINO VECINAL SM-611: EMP. SM-609 (RIOJA) - EL TRIUNFO - LA PERLA DE CASCAYUNGA, DISTRITO DE RIOJA, PROVINCIA RIOJA, DEPARTAMENTO SAN MARTIN¿ CON CUI 2677531",,Licitación Pública Abreviada,works,1997665.94,PEN,2026-07-17T16:16:00-05:00,10,False,1,1832099.94,PEN,CONSORCIO AMAZONAS,False,SAN MARTIN,True
ocds-dgv273-seacev3-1234943,2026-07,10,PE-CONSUCODE-1605,MUNICIPALIDAD DISTRITAL DE LALAQUIZ,PIURA,LP-ABR-1-2026-MDL/CS-1,CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: CREACIÓN DEL SERVICIO DE HABITABILIDAD INSTITUCIONAL EN LOCA DE USOS MULTIPLES EN LA LOCALIDAD DE AMBUÑIQUE DISTRITO DE LALAQUIZ DE LA PROVINCIA DE HUANCABAMBA DEL DEPARTAMENTO DE PIURA CUI N° 2728503,,Licitación Pública Abreviada,works,296193.83,PEN,2026-07-20T12:07:00-05:00,12,,0,,,,False,PIURA,True
ocds-dgv273-seacev3-1234944,2026-07,13,PE-CONSUCODE-1394,MUNICIPALIDAD DISTRITAL DE IHUARI,LIMA,SIE-SIE-2-2026-OEC/MDI-1,"ADQUISICIÓN DE COMBUSTIBLE (DIÉSEL B5 S-50) PARA LA EJECUCIÓN DEL PIP: ¿CREACIÓN DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN EL TRAMO TUNAMPATA A PORTILLO DE LA COMUNIDAD CAMPESINA DE ACOTOAMA DISTRITO DE IHUARI DE LA PROVINCIA DE HUARAL DEL DEPARTAMENTO DE LIMA¿, CON CUI N°2724065.",open,Subasta Inversa Electrónica,goods,193935.0,PEN,2026-07-17T13:40:00-05:00,2,False,1,193935.0,PEN,INVERSIONES EL HUARALINO S.A.C.,False,LIMA,True
ocds-dgv273-seacev3-1234945,2026-07,12,PE-CONSUCODE-1850,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA,TACNA,LP-ABR-21-2026-CS/MPJB-1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ¿CONSTRUCCION DE   PUENTE Y DEFENSA RIBEREÑA; EN EL (LA) VIA VECINAL R230359, TRAMO EMP. TA-515 SECTOR COCOTEA ¿ ZONA AGRICOLA DISTRITO DE LOCUMBA, PROVINCIA JORGE BASADRE, DEPARTAMENTO TACNA¿.",,Licitación Pública Abreviada,works,3466561.93,PEN,2026-07-20T15:54:00-05:00,9,,0,,,,False,TACNA,True
ocds-dgv273-seacev3-1234946,2026-07,25,PE-CONSUCODE-614,MUNICIPALIDAD PROVINCIAL DE CAJAMARCA,CAJAMARCA,LP-ABR-9-2026-MPC-1,"CREACION DEL SERVICIO DE ESPACIOS PUBLICOS VERDES EN EL PARQUE UBICADO ENTRE JIRON RAMIRO LEON URBINA Y CALLE AMADOR LECCA OLIVA: CDRA. 01 Y CDRA. 02, DE LA URBANIZACION CAMPO REAL, SECTOR 11 LAS TORRECITAS DISTRITO DE CAJAMARCA - PROVINCIA DE CAJAMARCA - DEPARTAMENTO DE CAJAMARCA",,Licitación Pública Abreviada,works,1014662.99,PEN,2026-07-17T17:55:00-05:00,17,False,1,963929.85,PEN,CONSORCIO CAJAMARCA,False,CAJAMARCA,True
ocds-dgv273-seacev3-1234947,2026-07,4,PE-CONSUCODE-1972,INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA,LIMA,CONV-PROC-36-2026-INIA  1-1,ADQUISICIÓN DE MATERIALES PARA PRUEBA DE ENSAYOS EN ANÁLISIS DE CALIDAD DE SEMILLAS - SDC N° 36-96150-2026-INIA,open,Convenio,goods,5980.0,PEN,2026-07-17T15:00:00-05:00,1,True,1,5487.0,PEN,GRUPO ANALITICA SGP E.I.R.L.,False,LIMA,True
ocds-dgv273-seacev3-1234948,2026-07,12,PE-CONSUCODE-10247,EJERCITO PERUANO,LIMA,RES-PROC-18-2026-EP/UO 0822-1,CONTRATACIÓN DEL SERVICIO DE AMPLIACIÓN DEL RECURSO CALENDARIO DE DOS MOTORES AI-20D SERIE 5,open,Regímen Especial,services,274000.0,USD,2026-07-17T19:16:00-05:00,4,False,1,274000.0,USD,AQUILINE INTERNATIONAL CORPORATION LIMITED,False,LIMA,True
ocds-dgv273-seacev3-1234949,2026-07,37,PE-CONSUCODE-1906,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,LIMA,LP-ABR-11-2026-UNMSM-1,"ADQUISICIÓN DE ESTEREOMICROSCOPIO BINOCULAR PROYECTO DE INVERSIÓN N° 2286012: ¿MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS DE LA EAP ING AMBIENTAL Y AMBIENTES COMPLEMENTARIOS EN LA FACULTAD DE INGENIERIA GEOLOGICA, MINAS, METALURGICA Y GEOGRAFICA-UNMSM¿",,Licitación Pública Abreviada,goods,462000.0,PEN,2026-07-17T15:19:00-05:00,28,False,1,410000.0,PEN,BAIRES S.A.C.,False,LIMA,True
ocds-dgv273-seacev3-1234950,2026-07,15,PE-CONSUCODE-10545,GOBIERNO REGIONAL DE PASCO - DIRECCION REGIONAL AGRARIA,PASCO,CP-ABR-4-2026-DRAP-DEC/OC-1,CONTRATACIÓN DE UNA PERSONA NATURAL O JURÍDICA PARA EL MANEJO Y CAPACITACIÓN DE GPS Y BRÚJULAS  PARA LA ACTIVIDAD DENOMINADA ¿MEJORAMIENTO Y ACTUALIZACIÓN DEL SERVICIO DEL CATASTRO DE 07 COMUNIDADES NATIVAS MEDIANTE LA GEORREFERENCIACIÓN DEL PLANO DE DEMARCACIÓN TERRITORIAL EN EL DISTRITO DE CONSTIT,,Concurso Público Abreviado,services,71000.0,PEN,2026-07-17T14:11:00-05:00,5,False,1,71000.0,PEN,GECOINSA INGENIEROS S.A.C.,False,PASCO,True
ocds-dgv273-seacev3-1234951,2026-07,18,PE-CONSUCODE-1583,MUNICIPALIDAD DISTRITAL DE PALCAZU,PASCO,LP-ABR-7-2026-CS-MDP-I-1,ADQUISICION DE MOTOFURGONES PARA EL PROYECTO ¿MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN EL FORTALECIMIENTO PRODUCTIVO DE LA CADENA DE VALOR DEL CULTIVO DE YUCA (MANIHOT ESCULENTA) DEL DISTRITO DE PALCAZU DE LA PROVINCIA DE OXAPAMPA DEL DEPARTAMENTO DE PASCO.¿ CUI N°2590572.,,Licitación Pública Abreviada,goods,273975.0,PEN,2026-07-17T22:54:00-05:00,11,False,1,273975.0,PEN,CONSORCIO IZCOZACIN,False,PASCO,True
ocds-dgv273-seacev3-1234953,2026-07,20,PE-CONSUCODE-968,MUNICIPALIDAD PROVINCIAL DE DOS DE MAYO - LA UNION,HUANUCO,LP-ABR-8-2026-MPDM-C-2,"EJECUCIÓN DE LA OBRA IOARR: ""RENOVACION DE PUENTE; EN EL(LA) PUENTE HUANCAN EN LA VIA VECINAL HU-717 TINGO CHICO-HUANCAN-CASHA DISTRITO DE CHUQUIS, PROVINCIA DOS DE MAYO, DEPARTAMENTO HUÁNUCO¿ CON CUI: 2689168",,Licitación Pública Abreviada,works,4986051.71,PEN,2026-07-17T15:12:00-05:00,9,False,1,4986051.71,PEN,CONSORCIO PUENTE HUANCAN CGL,False,HUANUCO,True
ocds-dgv273-seacev3-1234955,2026-07,21,PE-CONSUCODE-398,MUNICIPALIDAD DISTRITAL DE LA VILLA DE CAYMA,AREQUIPA,LP-ABR-7-2026-MDC-1,"EJECUCIÓN DE LA OBRA IOARR CONSTRUCCION DE COBERTURA Y AMBIENTE COMPLEMENTARIO; EN EL(LA) I.E. 41024 MANUEL GALLEGOS SANZ, DISTRITO DE CAYMA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA CON CUI N° 2695978.",,Licitación Pública Abreviada,works,354417.01,PEN,2026-07-17T15:33:00-05:00,19,False,1,354417.01,PEN,CONSORCIO EJECUTOR EDUCATIVO,False,AREQUIPA,True
ocds-dgv273-seacev3-1234956,2026-07,27,PE-CONSUCODE-202285,CENTRAL DE COMPRAS PUBLICAS - PERU COMPRAS,LIMA,CP SER-SM-2-2026-PERU COMPRAS-1,Contratación del Servicio de hosting para la central de compras publicas (Perú Compras).,,Concurso Público de Servicios,services,1199228.16,PEN,2026-07-17T21:29:00-05:00,5,False,1,964753.53,PEN,G & S GESTION Y SISTEMAS S.A.C.,False,LIMA,True
ocds-dgv273-seacev3-1234957,2026-07,12,PE-CONSUCODE-1787,MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA,SAN MARTIN,COMPRE-COMPRE-4-2026-MDNC/OC-1,"ADQUISICION DE BIENES PARA LA MOTONIVELADORA CAT 120K (REPARACIÓN DE CAJA DE TRANSMISIÓN), ASIGNADA A LA SUBGERENCIA DE MAQUINARIA Y MAESTRANZA DE LA MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA",open,Comparación de Precios,goods,81643.0,PEN,2026-07-17T17:38:00-05:00,3,False,1,81643.0,PEN,GRUPO CASFER E.I.R.L.,False,SAN MARTIN,True
ocds-dgv273-seacev3-1234958,2026-07,38,PE-CONSUCODE-543,MUNICIPALIDAD DISTRITAL DE SIVIA,AYACUCHO,CP SER-SM-1-2026-MDS/CS-1,CONTRATACIÓN DE SERVICIO DE EJECUCIÓN DE ACTIVIDAD: MANTENIMIENTO PERIODICO DE LOS CAMINOS VECINALES NO PAVIMENTADOS TRAMO I: AY 517 Y TRAMO II: AY 518 DEL DISTRITO DE SIVIA ¿ HUANTA - AYACUCHO.,,Concurso Público de Servicios,services,647350.0,PEN,2026-07-17T16:45:00-05:00,24,,0,,,,False,AYACUCHO,True
ocds-dgv273-seacev3-1234960,2026-07,18,PE-CONSUCODE-10247,EJERCITO PERUANO,LIMA,CP-ABR-2-2026-EP/UO EMCH-2,CONTRATACION DEL SERVICIO DE ATENCION ESPECIALIZADA EN LA PREPARACIÓN Y DISTRIBUCIÓN DE ALIMENTOS AL PERSONAL DE CADETES DE LA EMCH - CFB - 3RA ETAPA,,Concurso Público Abreviado,services,306500.0,PEN,2026-07-17T14:23:00-05:00,7,False,1,296000.0,PEN,CONSORCIO FULL ATTENTION,False,LIMA,True
ocds-dgv273-seacev3-1234961,2026-07,18,PE-CONSUCODE-10540,GOBIERNO REGIONAL DE MOQUEGUA-AGRICULTURA,MOQUEGUA,SIE-SIE-1-2026-OC-GRM-DRA-MOQ-1,"SUMINISTRO DE CEMENTO HIDRAULICO TIPO HS x 42.50 kg, para el proyecto: Construcción de bocatoma y canal de riego; en el(la) sistema de riego de la localidad de Maukallacta, distrito de Ubinas, provincia General Sánchez Cerro, departamento Moquegua",open,Subasta Inversa Electrónica,goods,89862.49,PEN,2026-07-17T14:53:00-05:00,6,False,1,108000.0,PEN,GRUPO SANTA FE SOCIEDAD ANONIMA CERRADA - GRUPO SANTA FE S.A.C.,False,MOQUEGUA,True
ocds-dgv273-seacev3-1234963,2026-07,18,PE-CONSUCODE-203766,UNIDAD EJECUTORA DEL PLIEGO 011 MINISTERIO DE SALUD-DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,LIMA,LP-ABR-1-2026-DIRIS LS-1,ADQUISICION DE FERRITINA Y PROTEINA C REACTIVA CUANTITATIVA CON EQUIPOS EN CESION DE USO PARA LA ESTRATEGIA SANITARIA DE NUTRICION Y LABORATORIO DE LA DIRIS LS,,Licitación Pública Abreviada,goods,148999.0,PEN,2026-07-17T14:50:00-05:00,10,False,1,135000.0,PEN,ONCOLOGY BODY CARE S.A.C.,False,LIMA,True
ocds-dgv273-seacev3-1234964,2026-07,10,PE-CONSUCODE-399,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,AREQUIPA,COMPRE-COMPRE-2-2026-MDCC-2,ADQUISICION DE AGREGADOS PARA ASFALTO PARA LA EJECUCION DEL PLAN DE MANTENIMIENTO PERIODICO Y RUTINARIO DE VIAS PARA LA TEMPORADA DE LLUVIAS 2026.,open,Comparación de Precios,goods,76278.5,PEN,2026-07-17T15:38:00-05:00,3,,0,,,,False,AREQUIPA,True
ocds-dgv273-seacev3-1234965,2026-07,6,PE-CONSUCODE-30,REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL,LIMA,DIRECTA-DIRECTA-12-2026-RENIEC-1,ALQUILER DE INMUEBLE - AGENCIA CHINCHA,direct,Contratación Directa,services,134400.0,PEN,2026-07-17T16:09:00-05:00,1,True,1,134400.0,PEN,GRANDA CARNERO EDGAR MANUEL,False,LIMA,True
ocds-dgv273-seacev3-1234966,2026-07,22,PE-CONSUCODE-200260,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,LIMA,LP-SM-3-2026-SERNANP-1,ADQUISICIÓN DE EQUIPOS Y HERRAMIENTAS ESPECIALIZADA DE PROTECCIÓN PERSONAL CERTIFICADOS PARA LA IMPLEMENTACIÓN DE BRIGADAS DE RESPUESTA ANTE INCENDIOS FORESTALES ¿ BRIF,open,Licitación Pública,goods,1450678.05,PEN,2026-07-20T17:53:00-05:00,17,,0,,,,False,LIMA,True
ocds-dgv273-seacev3-1234968,2026-07,7,PE-CONSUCODE-27,OFICINA NACIONAL DE PROCESOS ELECTORALES,LIMA,DIRECTA-DIRECTA-8-2026-FUNC-ONPE-1,SERVICIO DE DEFENSA LEGAL PARA EL SR. PIERO ALESSANDRO CORVETTO SALINAS - FUNC 2026,direct,Contratación Directa,services,524000.0,PEN,2026-07-17T16:05:00-05:00,1,True,1,524000.0,PEN,ESTUDIO ARBIZU & GAMARRA S.A.C,False,LIMA,True
ocds-dgv273-seacev3-1234969,2026-07,30,PE-CONSUCODE-200418,MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,LIMA,CP-ABR-5-2026-C/MIDIS-1,SERVICIO DE SUSCRIPCIÓN A UNA PLATAFORMA DE VIDEOCONFERENCIA Y WEBINAR,,Concurso Público Abreviado,services,107336.23,PEN,2026-07-17T16:24:00-05:00,10,,0,,,,False,LIMA,True
ocds-dgv273-seacev3-1234970,2026-07,11,PE-CONSUCODE-1549,MUNICIPALIDAD DISTRITAL DE PUQUINA,MOQUEGUA,LP-ABR-1-2026-CE/MDP-BIEN-1,"ADQUISICION DE EQUIPOS INFORMATICOS PARA LA IOARR DENOMINADA, ADQUISICION DE EQUIPOS DE IMPRESION (MATRICIALES, PLOTTER, MULTIFUNCIONALES), COMPUTADORA (LABORATORIO), Y EQUIPOS COMPLEMENTARIOS; EN EL (LA) MUNICIPALIDAD DISTRITAL DE PUQUINA EN EL CP. DE PUQUINA CON CUI 2702303",,Licitación Pública Abreviada,goods,106480.0,PEN,2026-07-01T18:23:00-05:00,27,False,1,137740.0,PEN,KAIZEN PERFORMANCE S.A.C.,False,MOQUEGUA,True
ocds-dgv273-seacev3-1234971,2026-07,20,PE-CONSUCODE-968,MUNICIPALIDAD PROVINCIAL DE DOS DE MAYO - LA UNION,HUANUCO,LP-ABR-7-2026-MPDM-C-2,"EJECUCIÓN DE LA OBRA IOARR: ""RENOVACIÓN DE PUENTE; EN EL(LA) PUENTE HUACOPAJ DE LA VIA VECINAL HU-170 CASERIO MARISCAL CASTILLA - C.P BELLAVISTA - C.P PICHGAS DISTRITO DE PACHAS, PROVINCIA DOS DE MAYO, DEPARTAMENTO HUANUCO¿ CON CUI: 2689167",,Licitación Pública Abreviada,works,1307218.25,PEN,2026-07-17T15:33:00-05:00,8,False,1,1307218.25,PEN,CONSORCIO HUACOPAJ,False,HUANUCO,True
ocds-dgv273-seacev3-1234974,2026-07,13,PE-CONSUCODE-742,MUNICIPALIDAD PROVINCIAL DEL CALLAO,CALLAO,LP-ABR-19-2026-MPC/C-1,"ADQUISICIÓN DE TARJETAS DE CONSUMO EN ESPECIES DE ALIMENTOS PARA LOS SERVIDORES DE LA MUNICIPALIDAD PROVINCIAL DEL CALLAO, BAJO LA MODALIDAD DE LOS DECRETOS LEGISLATIVOS N°276 Y 728",,Licitación Pública Abreviada,goods,387200.0,PEN,2026-07-20T08:53:00-05:00,4,False,1,387200.0,PEN,CORPORACION VEGA S.A.C.,False,CALLAO,True
ocds-dgv273-seacev3-1234975,2026-07,27,PE-CONSUCODE-2407,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.,CUSCO,LP-ABR-13-2026-ELSE-1,ADQUISICIÓN DE TELAS PARA UNIFORMES DEL PERSONAL DE ELSE,,Licitación Pública Abreviada,goods,187952.15,PEN,2026-07-17T16:04:00-05:00,16,False,1,177364.2,PEN,CASA OMAR CUSCO S.R.L.,False,CUSCO,True
ocds-dgv273-seacev3-1234976,2026-07,10,PE-CONSUCODE-10247,EJERCITO PERUANO,LIMA,RES-PROC-21-2026-EP/UO 0822-1,"CONTRATACIÓN DEL SERVICIO DE CALIBRACIÓN DE BANCOS DE PRUEBA, EQUIPOS Y/O HERRAMIENTAS PARA EL MANTENIMIENTO DE LAS AERONAVES DE LA AVIACIÓN DEL EJÉRCITO",open,Regímen Especial,services,264000.0,USD,2026-07-17T19:19:00-05:00,3,False,1,264000.0,USD,ALNA AERO DISTRIBUTION FINANCIAL HOLDING,False,LIMA,True
ocds-dgv273-seacev3-1234978,2026-07,18,PE-CONSUCODE-814,MUNICIPALIDAD DISTRITAL DE ECHARATE,CUSCO,CP-ABR-5-2026-COMITE-MDE/LC-1,"CONTRATACION DEL SERVICIO DE CONSULTORIA PARA LA SUPERVISION DE LA OBRA: ¿CONSTRUCCION DE LA CARRETERA MILAGRUYOC ¿ MANTO REAL, ZONAL ECHARATI, DISTRITO DE ECHARATE ¿ LA CONVENCION ¿ CUSCO¿",,Concurso Público Abreviado,services,0.0,PEN,2026-07-17T16:43:00-05:00,0,,0,,,,False,CUSCO,True
ocds-dgv273-seacev3-1234979,2026-07,21,PE-CONSUCODE-10194,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA,LP-ABR-12-2026-INEN-1,ADQUISICIÓN DE FUNDA DE POLIETILENO ESTERIL 1.32 M X 3.91 M PARA MICROSCOPIO,,Licitación Pública Abreviada,goods,105000.0,PEN,2026-07-17T16:39:00-05:00,8,False,1,102000.0,PEN,JIREH MEDICAL IMPORT S.A.C.,False,LIMA,True
ocds-dgv273-seacev3-1234981,2026-07,22,PE-CONSUCODE-2543,SEGURO SOCIAL DE  SALUD,LIMA,SIE-SIE-47-2026-ESSALUD/CEABE-1,"Contratación del suministro de ROPA HOSPITALARIA, para los establecimientos de salud de EsSalud, para abastecer por doce (12) meses - 08 ITEMS.",open,Subasta Inversa Electrónica,goods,3744005.96,PEN,2026-07-17T21:33:00-05:00,11,False,3,2961435.4,PEN,JORGE PEÑA S A JORPESA; DISTRIBUCIONES Y REPRESENTACIONES MUJICA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA; COMERCIO & PRODUCCION MILENIUM EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-C & P MILENIUM E.I.R.L,False,LIMA,True
ocds-dgv273-seacev3-1234982,2026-07,14,PE-CONSUCODE-204890,MUNICIPALIDAD DISTRITAL DE BOQUERÓN,UCAYALI,LP-ABR-5-2026-CS-MDB-1,"CONTRATACIÓN DE EJECUCIÓN DE OBRA: ""CREACIÓN DEL SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN LA PLAZA DE ARMAS DE LA JUNTA VECINAL COMUNAL RURAL DE HIDAYACU DISTRITO DE BOQUERÓN DE LA PROVINCIA DE PADRE ABAD DEL DEPARTAMENTO DE UCAYALI"" CUI Nº 2639563",,Licitación Pública Abreviada,works,386436.03,PEN,2026-07-13T17:50:00-05:00,4,False,1,327488.16,PEN,CONSORCIO HIDAYACU,False,UCAYALI,True
ocds-dgv273-seacev3-1234983,2026-07,24,PE-CONSUCODE-1850,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA,TACNA,LP-ABR-24-2026-CS/MPJB-1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: PROYECTO DE INVERSIÓN ""MEJORAMIENTO DEL CAMINO VECINAL R230317: EMP. TA 573 (DV. LOCUMBA) HASTA (DV. CEMENTERIO) DISTRITO DE LOCUMBA - PROVINCIA DE JORGE BASADRE - DEPARTAMENTO DE TACNA"", CON CUI N° 2550388, BAJO EL SISTEMA DE ENTREGA DE DISEÑO Y CONSTRUCCI",,Licitación Pública Abreviada,works,3818304.0,PEN,2026-07-21T17:35:00-05:00,0,,0,,,,False,TACNA,True
ocds-dgv273-seacev3-1234984,2026-07,9,PE-CONSUCODE-2543,SEGURO SOCIAL DE  SALUD,LIMA,LP-ABR-11-2026-ESSALUD/RPS-1,ADQUISICION DE MEDICAMENTOFUERA DE PETITORIO: ALECTINIB 150 MG CP PARA EL SERVICIO DE ONCOLOGIA DE LA GERENCIA CLINICA DEL HOSPITAL NACIONAL ALBERTO SABOGAL SOLOGUREN DE LA RED PRESTACIONAL SABOGAL,,Licitación Pública Abreviada,goods,152899.2,PEN,2026-07-17T15:15:00-05:00,3,,0,,,,False,LIMA,True
ocds-dgv273-seacev3-1234985,2026-07,21,PE-CONSUCODE-37,GOBIERNO REGIONAL DE CUSCO SEDE CENTRAL,CUSCO,LP-ABR-74-2026-GR CUSCO-2,"CONTRATACION DE BIENES DE MOBILIARIO CLINICO PARA LA OBRA:  MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL PUESTO DE SALUD OCUTUAN - NIVEL 1-1 MICRO RED URUBAMBA, RED CUSCO NORTE, DISTRITO DE CHINCHERO - URUBAMBA-CUSCO, CUI 2334841",,Licitación Pública Abreviada,goods,128152.85,PEN,2026-07-17T15:02:00-05:00,38,False,1,64100.0,PEN,INDUSTRIA Y SERVICIOS GENERALES SOLIS S.A.C.,False,CUSCO,True
ocds-dgv273-seacev3-1234986,2026-08,11,PE-CONSUCODE-2543,SEGURO SOCIAL DE  SALUD,LIMA,LP-ABR-7-2026-ESSALUD/RAJUNIN-1,ADQUISICION ANUAL DE PRUEBA MOLECULAR DE AMPLIFICACIÓN DE ÁCIDOS NUCLEICOS AUTOMATIZADO Y KIT DE DETECCIÓN E IDENTIFICACIÓN MOLECULAR DEL COMPLEJO MYCOBACTERIUM TUBERCULOSIS Y MICOBACTERIAS NO TUBERCULOSAS (MNT) DE IMPORTANCIA CLÍNICA PARA EL SERVICIO DE PATOLOGIA CLINICA DEL HNRPP,,Licitación Pública Abreviada,goods,0.0,PEN,2026-08-21T17:02:00-05:00,0,,0,,,,False,LIMA,True
ocds-dgv273-seacev3-1234987,2026-07,12,PE-CONSUCODE-1908,UNIVERSIDAD NACIONAL SAN AGUSTIN,AREQUIPA,LP-ABR-28-2025-UNSA-2,"Adquisición de Gabinete de Seguridad y salud ocupacional para el  equipamiento del proyecto: Adquisición de equipos de orientación en el (la) Facultad de Ingeniería Geológica, Geofísica y Minas de la UNSA",,Licitación Pública Abreviada,goods,280144.4,PEN,2026-07-17T16:48:00-05:00,3,,0,,,,False,AREQUIPA,True
ocds-dgv273-seacev3-1234988,2026-07,18,PE-CONSUCODE-2385,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE CAJAMARCA S.A.,CAJAMARCA,CP-ABR-1-2026-EPS SEDACAJ S.A.-1,"CONTRATACIÓN DEL SERVICIO DE ACTUALIZACIÓN DE CATASTRO TÉCNICO DE LA EPS SEDACAJ SA, COMPRENDIDO EN EL SEGUNDO AÑO REGULATORIO 2026",,Concurso Público Abreviado,services,78057.0,PEN,2026-07-17T16:32:00-05:00,6,False,1,75483.13,PEN,KALLPA RHJ SERVICIOS GENERALES SRL,False,CAJAMARCA,True
